X,Y,OGF_ID,MOH_SERVICE_PROVIDER_IDENT,SERVICE_TYPE,SERVICE_TYPE_DETAIL,ENGLISH_NAME,FRENCH_NAME,ENGLISH_NAME_ALT,FRENCH_NAME_ALT,ADDRESS_LINE_1,ADDRESS_LINE_2,ADDRESS_DESCRIPTOR,COMMUNITY,POSTAL_CODE,GEOMETRY_UPDATE_DATETIME,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID
-80.1980283216469,44.4994545927507,127912352,9000000062,Retirement Home,,Bay Haven Senior Care Community,,,,499 Hume Street,,,Collingwood,L9Y4H8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764040
-75.5870229040506,45.4508496645532,127912353,9000000063,Retirement Home,,Beacon Heights Retirement Residence,,,,2201 Montreal Road,,,Ottawa,K1J0B4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764041
-76.9632146543974,44.2391967962666,127912354,9000000064,Retirement Home,,The Riverine Independent and Retirement Living,,,,328 Dundas Street,,,Napanee,K7R4B5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764042
-77.5614941374677,44.1063907469191,127912355,9000000065,Retirement Home,,The Crown Ridge Retirement Residence,,,,106 Crown Street,,,Quinte West,K8V6R3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764043
-75.3544966106152,45.2564007409403,127912356,9000000066,Retirement Home,,Russell Meadows Retirement Community,,,,475 Church Street,,,Russell,K4R0A9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764044
-76.4814279180896,44.4898819607952,127912357,9000000067,Retirement Home,,Brooks Landing Retirement Living,,,,6449 Perth Road,,,Perth Road,K0H2L0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764045
-79.3680419938977,44.910593002679,127912358,9000000068,Retirement Home,,Granite Ridge Retirement Residence,,,,1097 Bethune Drive,,,Gravenhurst,P1P0A8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764046
-75.6727388267671,45.3833787494291,127912359,9000000069,Retirement Home,,Billings Lodge Retirement Community,,,,1180 Belanger Avenue,,,Ottawa,K1H8A2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764047
-79.7075038498759,44.342737389595,127912360,9000000070,Retirement Home,,Roberta Place Retirement Lodge,,,,489 Essa Road,,,Barrie,L4N9E4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764048
-80.0023969617001,44.527776707082,127912361,9000000071,Retirement Home,,Waterside Retirement Lodge Inc.,,,,239 Zoo Park Road,,,Wasaga Beach,L9Z0A1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764049
-79.8905549462849,44.7430477491042,127912362,9000000072,Retirement Home,,The Villa Retirement Lodge,,,,689 Yonge Street,,,Midland,L4R2E1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764050
-79.9372840643172,44.7745613521734,127912363,9000000073,Retirement Home,,Bayfield House Retirement Lodge,,,,5 Beck Boulevard,,,Penetanguishene,L9M1C1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764051
-77.1504377906343,43.9431476360582,127912365,9000000074,Retirement Home,,Carriage House Retirement Residence,,,,1530 County Road 10,,,Prince Edward,K0K1P0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764052
-76.8543892473714,45.7188725551828,127912366,9000000075,Retirement Home,,Country Haven Retirement Home,,,,1387 Beachburg Road,,,Beachburg,K0J1C0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764053
-75.7608093564213,45.3888564466545,127912369,9000000076,Retirement Home,,Amica Westboro Park,,,,491 Richmond Road,,,Ottawa,K2A1G4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764054
-75.2404363880245,45.4400557771461,127912370,9000000077,Retirement Home,,Résidence St. Mathieu,,,,3140 Gendron Road,,,Clarence-Rockland,K0A2A0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764055
-77.0961451360755,45.8151151605083,127912371,9000000078,Retirement Home,,Riverview Heights Retirement Residence,,,,400 Bell Street,,,Pembroke,K8A2K5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764056
-80.2190165283933,44.4997947917857,127912372,9000000079,Retirement Home,,Pine Villa Retirement,,,,120 Pine Street,,,Collingwood,L9Y2N9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764057
-75.7363340465683,45.3683319441797,127912373,9000000080,Retirement Home,,Park Place Retirement Residence,,,,110 Central Park Drive,,,Ottawa,K2C4G3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764058
-75.7372137468216,45.3678820440658,127912374,9000000081,Retirement Home,,Park Place Seniors' Suites,,,,120 Central Park Drive,,,Ottawa,K2C4J6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764059
-75.7064314350821,45.3497009422531,127912375,9000000082,Retirement Home,,The Ravines,,,,626 Prado Private,,,Ottawa,K2E0B3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764060
-75.5037289796912,45.4897809746855,127912376,9000000083,Retirement Home,,Les Promenades,,,,110 Rossignol Drive,,,Ottawa,K4A0N2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764061
-74.6316731749203,45.3111158798221,127912378,9000000084,Retirement Home,,Chateau Glengarry,,,,105 St. Paul Street,,,Alexandria,K0C1A0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764062
-83.7885674589574,46.3030279975947,127912379,9000000085,Retirement Home,,Light-Haven Home Inc.,,,,38 Desbarats Street,,,Bruce Mines,P0R1C0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764063
-84.284460842141,46.5167110021808,127912380,9000000086,Retirement Home,,Pathways Retirement Residence,,,,375 Trunk Road,,,Sault Ste. Marie,P6A6T5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764064
-77.5098743223492,44.1253552525139,127912381,9000000087,Retirement Home,,The Carrington Retirement,,,,114 Whites Road,,,Quinte West,K8V5P5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764065
-75.118987632241,45.2535022501374,127912382,9000000088,Retirement Home,,Villa St. Albert,,,,17 Genier Street,,,St-Albert,K0A3C0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764066
-74.501369717846,45.1397334554258,127912383,9000000089,Retirement Home,,The River Garden Retirement Residence,,,,18 Oak Street,,,Lancaster,K0C1N0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764067
-75.8853361901742,45.3008935263501,127912385,9000000090,Retirement Home,,Fairfield Manor Retirement Residence,,,,17 Lombardo Drive,,,Ottawa,K2L4E8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764068
-77.102117938629,45.8214101612926,127912386,9000000091,Retirement Home,,Carefor Civic Complex,,,,425 Cecelia Street,,,Pembroke,K8A1S7,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764069
-75.8440010674045,45.1934284096731,127912387,9000000092,Retirement Home,,Richmond Care Home,,,,27 Nixon Farm Drive,,,Ottawa,K0A2Z0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764070
-74.8955519897615,45.6394070253552,127912388,9000000093,Retirement Home,,Centre d'Accueil Mon Chez Nous,,,,2025 Rue Lajoie,,,Lefaivre,K0B1J0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764071
-74.8930442390805,45.0292753205826,127912390,9000000094,Retirement Home,,Sunset Cove Retirement Living,,,,53 Long Sault Drive,,,Long Sault,K0C1P0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764072
-79.2443719929533,45.3188698773659,127912391,9000000095,Retirement Home,,Country Moments Retirement Home,,,,185 Lakewood Park Road,,,Huntsville,P1H1Y7,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764073
-74.6136924930953,45.60837063152,127912392,9000000096,Retirement Home,,Manoir McGill,,,,261 McGill Street,,,Hawkesbury,K6A1P9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764074
-81.3253167274725,48.4915192708643,127912393,9000000097,Retirement Home,,The Walford Timmins,,,,750 Tamarack Street,,,Timmins,P4N0A4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764075
-81.0694150054791,46.4778802746856,127912394,9000000098,Retirement Home,,The Walford On The Park (Copper Cliff),,,,38 Godfrey Drive,,,Greater Sudbury,P0M1N0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764076
-80.0544098739836,44.4815285966733,127912396,9000000099,Retirement Home,,Wasaga Beach Seniors' Residence,,,,135 32nd Street,,,Wasaga Beach,L9Z2C4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764077
-74.9002660702793,45.3843601815573,127912397,9000000100,Retirement Home,,Le Manoir Caledonia,,,,138 Caledonia Road,,,Saint Isidore,K0C2B0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764078
-76.0208354000961,44.8878514495242,127912313,9000000101,Retirement Home,,Broadview Retirement Lodge,,,,210 Brockville Street,,,Smiths Falls,K7A3Z4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764079
-79.4198921027574,45.8532301575207,127912317,9000000102,Retirement Home,,Southwind Retirement Home,,,,73 Municipal Road,,,South River,P0A1X0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764080
-74.5974574592753,45.2582375720786,127912320,9000000103,Retirement Home,,Valley Garden Retirement Centre,,,,4152 County Road 34,,,Green Valley,K0C1L0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764081
-77.1714778019038,43.9969280446488,127912324,9000000104,Retirement Home,,MLP Residence,,,,13468 Loyalist Parkway,,,Prince Edward,K0K2T0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764082
-77.5854933447824,44.1009852449154,127912326,9000000105,Retirement Home,,Seasons Dufferin Centre,,,,344 Dufferin Avenue,,,Quinte West,K8V5G9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764083
-75.9006446965288,45.3160507282949,127912332,9000000106,Retirement Home,,Red Oak Retirement Residence,,,,3501 Campeau Drive,,,Ottawa,K2K0C1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764084
-76.5661928265658,44.2574455164591,127912341,9000000107,Retirement Home,,Royale Place Retirement Residence,,,,2485 Princess Street,,,Kingston,K7M3G1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764085
-76.6599133545606,44.2263278070022,127912364,9000000108,Retirement Home,,Helen Henderson Care Centre,,,,343 Amherst Drive,,,Amherstview,K7N1X3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764086
-74.7685709979989,45.0317680260261,127912367,9000000109,Retirement Home,,Heritage Heights Retirement Home Inc,,,,1755 Vincent Massey Drive,,,Cornwall,K6H5R6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764087
-74.7622200958788,45.0316034262525,127912368,9000000110,Retirement Home,,Heritage Manor Retirement Home Inc,,,,1545 Vincent Massey Drive,,,Cornwall,K6H5R6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764088
-75.6177738127321,45.432880060195,127912377,9000000111,Retirement Home,,Camilla Gardens Retirement Home,,,,1119 Bathgate Drive,,,Ottawa,K1J9N4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764089
-75.2284588718895,45.29368405255,127912384,9000000112,Retirement Home,,Le Genesis,,,,1003 Limoges Road,,,Limoges,K0A2M0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764090
-75.291066813673,45.5452340930061,127912389,9000000113,Retirement Home,,Résidence Simon,,,,845 Saint Jean Street,,,Clarence-Rockland,K4K1K5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764091
-74.7592589932884,45.0114460228717,127912395,9000000114,Retirement Home,,Riverdale Terrace Waterfront Retirement Residence,,,,1200 Second Street,,,Cornwall,K6J1J3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764092
-74.8767579769803,45.5608760127316,127912398,9000000115,Retirement Home,,Pension du Bonheur,,,,176 St. Joseph Street,,,Alfred,K0B1A0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764093
-79.3965412745356,44.6067794496425,127912399,9000000116,Retirement Home,,Leacock Retirement Lodge Ltd.,,,,298 Forest Avenue,,,Orillia,L3V0C3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764094
-79.9372859635038,44.7660679507349,127912581,9000000117,Retirement Home,,Maplewood Retirement Home,,,,39 Poyntz Street,,,Penetanguishene,L9M1N5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764095
-74.6148745934352,45.6077005313579,127912497,9000000118,Retirement Home,,Manoir McGill 342,,,,342 McGill Street,,,Hawkesbury,K6A3V5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764096
-75.6536579227946,45.411165054979,127912498,9000000119,Retirement Home,,Maplewood Retirement Community,,,,340 Industrial Avenue,,,Ottawa,K1G3Z6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764097
-75.6867802323961,45.394875450803,127912499,9000000120,Retirement Home,,Colonel By,,,,43 Aylmer Avenue,,,Ottawa,K1S5R4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764098
-74.6525018984835,45.5158877141435,127912500,9000000121,Retirement Home,,Heritage Lodge,,,,48 Wall Street,,,Vankleek Hill,K0B1R0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764099
-75.6466325157324,45.3552188457104,127912501,9000000122,Retirement Home,,Hunt Club Manor,,,,1351 Hunt Club Road,,,Ottawa,K1V1A6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764100
-75.669017122987,45.3532768444381,127912502,9000000123,Retirement Home,,Landmark Court,,,,140 Darlington Private,,,Ottawa,K1V0X7,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764101
-75.622729214147,45.4301767595253,127912503,9000000124,Retirement Home,,Ogilvie Villa,,,,1345 Ogilvie Road,,,Ottawa,K1J7P5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764102
-75.5031708785855,45.4788991728528,127912504,9000000125,Retirement Home,,Queenswood Villa,,,,370 Kennedy Lane East,,,Ottawa,K1E3X5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764103
-75.9277281010143,45.2634743181473,127912505,9000000126,Retirement Home,,Stittsville Villa,,,,1354 Stittsville Main Street,,,Ottawa,K2S1V4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764104
-76.3649336593928,45.4243804268783,127912506,9000000127,Retirement Home,,Arnprior Villa,,,,15 Arthur Street,,,Arnprior,K7S1A1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764105
-79.4211284830118,44.6128015495015,127912507,9000000128,Retirement Home,,Tudhope Retirement Inc.,,,,127 Peter Street,,,Orillia,L3V4Z4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764106
-79.3368120157411,46.2483459262348,127912508,9000000129,Retirement Home,,Nipissing Manor Retirement Home,,,,1202 Highway 94,Postal Office Box 40,,Corbeil,P0H1K0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764107
-79.9197589580525,44.767957051907,127912509,9000000130,Retirement Home,,Georgian Residences,,,,101 Thompsons Road,,,Penetanguishene,L9M0V3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764108
-74.6142517925043,45.5988796298769,127912510,9000000131,Retirement Home,,Place Mont Roc Residence Inc.,,,,100 Industrial Boulevard,,,Hawkesbury,K6A3M8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764109
-76.5520227213645,44.2503940158209,127912511,9000000132,Retirement Home,,Trillium Retirement and Care Community,,,,800 Edgar Street,,,Kingston,K7M8S4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764110
-76.1374412591417,45.1326066867867,127912512,9000000133,Retirement Home,,Carleton Place Terrace by Symphony,,,,6 Arthur Street,,,Carleton Place,K7C4S4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764111
-75.924137204967,45.3238590286339,127912513,9000000134,Retirement Home,,Symphony Senior Living Kanata,,,,27 Weaver Crescent,,,Ottawa,K2K2Z8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764112
-75.5295818867394,45.471606070503,127912514,9000000135,Retirement Home,,Symphony Senior Living Orleans,,,,6419 Lumberman Way,,,Ottawa,K1C6E8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764113
-75.5586303953005,45.4588082671022,127912515,9000000136,Retirement Home,,Forest Valley Terrace By Symphony,,,,1510 Saint Joseph Boulevard,,,Ottawa,K1C7L1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764114
-75.7060105349507,45.3497963422871,127912516,9000000137,Retirement Home,,The Ravines Seniors' Suites,,,,636 Prado Private,,,Ottawa,K2E0B6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764115
-75.7721359590481,45.3756102439134,127912517,9000000138,Retirement Home,,Carlingwood Retirement Community,,,,200 Lockhart Avenue,,,Ottawa,K2A4C6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764116
-75.2272839555314,45.0994588191341,127912518,9000000139,Retirement Home,,Garden Villa Retirement Residence,,,,66 Main Street,,,Chesterville,K0C1H0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764117
-74.6328639753139,45.3110798797682,127912519,9000000140,Retirement Home,,The Palace,,,,69 St. Paul Street,,,Alexandria,K0C1A0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764118
-79.3114186028913,45.1965139536195,127912520,9000000141,Retirement Home,,The Home in Muskoka,,,,62 South Mary Lake Road,R.R. 1,,Huntsville,P0B1L0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764119
-75.5190109203903,44.7120915398821,127912521,9000000142,Retirement Home,,The Mayfield Retirement Residence,,,,248 Park Street,,,Prescott,K0E1T0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764120
-79.4333349866312,44.6094830483538,127912522,9000000143,Retirement Home,,Atrium Retirement Residence,,,,230 Coldwater Road,,,Orillia,L3V3M2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764121
-79.3745169970553,44.9218360042725,127912523,9000000144,Retirement Home,,The Manor at Gravenhurst,,,,300 Muskoka Road,,,Gravenhurst,P1P1N8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764122
-79.299280485152,45.0523952299412,127912524,9000000145,Retirement Home,,Muskoka Hills Retirement Villa Inc.,,,,Highway,"R.R. 1, Unit 118, 690 Muskoka Road",,Bracebridge,P1L1W8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764123
-77.2302543200762,43.9862904402306,127912525,9000000146,Retirement Home,,Elder Care Retirement Home,,,,317 Bloomfield Main Street,,,Prince Edward,K0K1G0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764124
-77.3906225881343,44.1780162669749,127912526,9000000147,Retirement Home,,The Richmond Retirement Residence,,,,175 North Front Street,,,Belleville,K8P4Y8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764125
-76.6887971948835,44.5971128706134,127912527,9000000148,Retirement Home,,Country View Care,,,,9504 Highway 38,,,Godfrey,K0H1T0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764126
-76.481088296424,44.2284077149581,127912528,9000000149,Retirement Home,,St. Lawrence Place,,,,181 Ontario Street,,,Kingston,K7L5M1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764127
-75.8431229776008,45.317312530946,127912529,9000000150,Retirement Home,,Robertson House,,,,1 Mill Hill Road,,,Ottawa,K2H9L6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764128
-76.6543170520688,44.2182146058136,127912530,9000000151,Retirement Home,,Briargate,,,,4567 Bath Road,,,Amherstview,K7N1A8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764129
-75.7028660732673,44.6178486158352,127912531,9000000152,Retirement Home,,Bridlewood Manor,,,,1026 Bridlewood Drive,,,Brockville,K6V7J8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764130
-75.7778425601741,45.3666138421351,127912532,9000000153,Retirement Home,,The Westwood,,,,2370 Carling Avenue,,,Ottawa,K2B8G9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764131
-75.6786837334568,45.4390020586781,127912533,9000000154,Retirement Home,,The Edinburgh,,,,10 Vaughan Street,,,Ottawa,K1M2H6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764132
-89.2557541608457,48.3769664553529,127912534,9000000155,Retirement Home,,Chartwell Isabella Retirement Residence,,,,1350 Isabella Street,,,Thunder Bay,P7E0A5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764133
-75.6031048088754,45.4448049628465,127912535,9000000156,Retirement Home,,Villa Elmsmere villa,,,,889 Elmsmere Road,,,Ottawa,K1J9L5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764134
-80.0383805543612,45.3623245458289,127912536,9000000157,Retirement Home,,Gardens of Parry Sound,,,,12 College Drive,,,Parry Sound,P2A0A9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764135
-75.5263653835109,45.4460490662758,127912537,9000000158,Retirement Home,,Chapel Hill Retirement Residence,,,,2305 Page Road,,,Ottawa,K1W1H3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764136
-76.095210517562,44.803875331832,127912538,9000000159,Retirement Home,,Lombard Manor,,,,844 Highway 15,,,Lombardy,K0G1L0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764137
-75.6530459897367,45.0190559876385,127912539,9000000160,Retirement Home,,Bayfield Manor Retirement Community,,,,100 Elvira Street,Postal Office Box 3000,,Kemptville,K0G1J0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764138
-75.3004810168968,45.5463241928008,127912540,9000000161,Retirement Home,,Manoir Rockland Manor,,,,9045 County Road 17,,,Clarence-Rockland,K4K0J9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764139
-81.0100239845842,46.4633433754976,127912541,9000000162,Retirement Home,,Regent Manor,,,,1315 Regent Street,,,Greater Sudbury,P3E3Z1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764140
-79.6557158383962,44.3979686015483,127912542,9000000163,Retirement Home,,Barrie Manor Senior Living,,,,340 Blake Street,,,Barrie,L4M1L3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764141
-75.6393871174115,45.4034853542669,127912543,9000000164,Retirement Home,,Alta Vista Manor,,,,751 Peter Morand Crescent,,,Ottawa,K1G6S9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764142
-75.7422573408601,45.2776900284152,127912544,9000000165,Retirement Home,,Barrhaven Manor,,,,110 Berrigan Drive,,,Ottawa,K2J5A6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764143
-75.8174938699151,45.3267061336365,127912545,9000000166,Retirement Home,,Lynwood Park Lodge,,,,1 Eaton Street,,,Ottawa,K2H9P1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764144
-78.9505429860721,44.1123319853308,127912546,9000000167,Retirement Home,,Port Perry Villa Retirement Living,,,,15987 Simcoe Street,,,Port Perry,L9L1N5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764145
-75.4707779674968,45.4749959735413,127912547,9000000168,Retirement Home,,Portobello Manor,,,,691 Valin Street,,,Ottawa,K4A0G3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764146
-75.706706328599,45.2718473289081,127912548,9000000169,Retirement Home,,Prince of Wales Manor,,,,22 Barnstone Drive,,,Ottawa,K2G2P9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764147
-75.0902500278664,45.3163829621272,127912549,9000000170,Retirement Home,,Résidence St. François,,,,790 rue Principale,,,Casselman,K0A1M0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764148
-75.8036836658585,45.3327787352586,127912550,9000000171,Retirement Home,,Valley Stream Manor,,,,2 Valley Stream Drive,,,Ottawa,K2H0A5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764149
-75.6589722192144,45.3480246439613,127912551,9000000172,Retirement Home,,Windsor Park Manor,,,,990 Hunt Club Road,,,Ottawa,K1V8S8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764150
-77.1465560980142,44.04747765464,127912552,9000000173,Retirement Home,,The Maples of Picton,,,,1133 Prince Edward County Road 5,,,Prince Edward,K0K2T0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,764151
